Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),配件尺寸 (product.metafields.shopify.accessory-size),刀刃材质 (product.metafields.shopify.blade-material),刷子材质 (product.metafields.shopify.brush-material),清洁说明 (product.metafields.shopify.cleaning-instructions),清洁表面 (product.metafields.shopify.cleaning-surfaces),包括咖啡/茶具 (product.metafields.shopify.coffee-tea-set-pieces-included),颜色 (product.metafields.shopify.color-pattern),兼容的炉灶类型 (product.metafields.shopify.compatible-stove-top-type),炊具/烘焙用具材质 (product.metafields.shopify.cookware-bakeware-material),装饰品材质 (product.metafields.shopify.decoration-material),显示屏技术 (product.metafields.shopify.display-technology),饮具材质 (product.metafields.shopify.drinkware-material),干/湿洗 (product.metafields.shopify.dry-wet-cleaning),边缘样式 (product.metafields.shopify.edge-type),扁平餐具材质 (product.metafields.shopify.flatware-material),食品保鲜袋材质 (product.metafields.shopify.food-storage-material),手柄材质 (product.metafields.shopify.handle-material),手套材质 (product.metafields.shopify.handwear-material),包含厨房/餐厅家具用品 (product.metafields.shopify.kitchen-dining-furniture-items-included),材质 (product.metafields.shopify.material),安装五金件 (product.metafields.shopify.mounting-hardware),小票/收据纸特点 (product.metafields.shopify.receipt-paper-features),形状 (product.metafields.shopify.shape),吸管/搅拌器设计 (product.metafields.shopify.straw-stirrer-design),款式 (product.metafields.shopify.style),餐具材质 (product.metafields.shopify.tableware-material),主题 (product.metafields.shopify.theme),工具/用具材质 (product.metafields.shopify.tool-utensil-material),花瓶形状 (product.metafields.shopify.vase-shape),互补产品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),相关产品 (product.metafields.shopify--discovery--product_recommendation.related_products),相关产品设置 (product.metafields.shopify--discovery--product_recommendation.related_products_display),搜索产品提升 (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
9-5-4-kitchen-god-godly-brand,"Kitchen God Godly Brand (9.5"" × 4"")","<p data-start=""90"" data-end=""199""><strong data-start=""90"" data-end=""124"">Kitchen God Godly Brand Plaque</strong><br data-start=""124"" data-end=""127""><strong data-start=""127"" data-end=""163"">定福灶君神牌 · Kitchen Blessing Plaque</strong><br data-start=""163"" data-end=""166""><strong data-start=""166"" data-end=""175"">Size:</strong> 9.5 inches × 4 inches</p>
<p data-start=""201"" data-end=""515"">Honor tradition and invite blessings into your home with this compact and elegant <strong data-start=""283"" data-end=""320"">Kitchen God (Zao Jun) Godly Brand</strong>. Decorated with intricate gold foil patterns and Chinese calligraphy on a vivid red base, this sacred plaque is designed to protect and bring fortune to the heart of every household—the kitchen.</p>
<hr data-start=""517"" data-end=""520"">
<p data-start=""522"" data-end=""545""><strong data-start=""522"" data-end=""543"">Product Features:</strong></p>
<ul data-start=""546"" data-end=""805"">
<li data-start=""546"" data-end=""629"">
<p data-start=""548"" data-end=""629""><strong data-start=""548"" data-end=""561"">Material:</strong> Glossy red foil with embossed golden characters and ornate border</p>
</li>
<li data-start=""630"" data-end=""692"">
<p data-start=""632"" data-end=""692""><strong data-start=""632"" data-end=""648"">Inscription:</strong> ""定福灶君"" – Blessings from the Kitchen Deity</p>
</li>
<li data-start=""693"" data-end=""729"">
<p data-start=""695"" data-end=""729""><strong data-start=""695"" data-end=""704"">Size:</strong> 9.5"" height × 4"" width</p>
</li>
<li data-start=""730"" data-end=""805"">
<p data-start=""732"" data-end=""805""><strong data-start=""732"" data-end=""742"">Usage:</strong> Wall-mountable or altar placement in kitchen or cooking area</p>
</li>
</ul>
<hr data-start=""807"" data-end=""810"">
<p data-start=""812"" data-end=""840""><strong data-start=""812"" data-end=""838"">Cultural Significance:</strong></p>
<ul data-start=""841"" data-end=""1139"">
<li data-start=""841"" data-end=""955"">
<p data-start=""843"" data-end=""955"">Symbolizes the presence of the <strong data-start=""874"" data-end=""889"">Kitchen God</strong>, believed to protect the home and report on the family's virtue</p>
</li>
<li data-start=""956"" data-end=""1032"">
<p data-start=""958"" data-end=""1032"">Ensures <strong data-start=""966"" data-end=""999"">peace, harmony, and abundance</strong> in meals and household affairs</p>
</li>
<li data-start=""1033"" data-end=""1139"">
<p data-start=""1035"" data-end=""1139"">Perfect for <strong data-start=""1047"" data-end=""1065"">Lunar New Year</strong>, <strong data-start=""1067"" data-end=""1089"">housewarming gifts</strong>, or maintaining year-round spiritual protection</p>
</li>
</ul>",My Store,Religious & Ceremonial > Religious Items,Religious Item,"godly, religious, 神用, 祭祀",true,Title,Default Title,,,,,,,,,0.0,shopify,10,deny,manual,2.00,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/kitchen-god-godly-brand-95-4-7010641.png?v=1752369468,1,"Kitchen God Godly Brand (9.5"" × 4"") - ECO Box",false,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
3-cup-set-offering-table-yellow-tang-tri-color-glazed-ceramics,3-Cup Set Offering Table (Yellow) – Tang Tri-Color Glazed Ceramics,"<p data-end=""417"" data-start=""131"">Bring reverence and tradition into your altar space with this <strong data-end=""245"" data-start=""193"">Tang-style tri-color glazed ceramic offering set</strong>. Designed in an elegant yellow tone and detailed with lotus flower motifs, this <strong data-end=""361"" data-start=""326"">3-cup set with an offering tray</strong> is perfect for Buddhist, Taoist, and ancestral rituals.</p>
<hr data-end=""422"" data-start=""419"">
<p data-end=""444"" data-start=""424""><strong data-end=""444"" data-start=""424"">Product Details:</strong></p>
<ul data-end=""846"" data-start=""445"">
<li data-end=""513"" data-start=""445"">
<p data-end=""513"" data-start=""447""><strong data-end=""464"" data-start=""447"">Set Includes:</strong> 3 ceremonial cups + 1 rectangular offering table</p>
</li>
<li data-end=""596"" data-start=""514"">
<p data-end=""596"" data-start=""516""><strong data-end=""527"" data-start=""516"">Design:</strong> Traditional <strong data-end=""564"" data-start=""540"">Tang tri-color glaze</strong> with floral lotus embellishment</p>
</li>
<li data-end=""667"" data-start=""597"">
<p data-end=""667"" data-start=""599""><strong data-end=""617"" data-start=""599"">Primary Color:</strong> Yellow base with red &amp; black ornamental detailing</p>
</li>
<li data-end=""698"" data-start=""668"">
<p data-end=""698"" data-start=""670""><strong data-end=""683"" data-start=""670"">Material:</strong> Glazed ceramic</p>
</li>
<li data-end=""786"" data-start=""699"">
<p data-end=""786"" data-start=""701""><strong data-end=""709"" data-start=""701"">Use:</strong> Ideal for incense, tea, water, or spirit offerings in home altars or temples</p>
</li>
<li data-end=""846"" data-start=""787"">
<p data-end=""846"" data-start=""789""><strong data-end=""803"" data-start=""789"">Packaging:</strong> Securely packed in transparent display box</p>
</li>
</ul>
<hr data-end=""851"" data-start=""848"">
<p data-end=""872"" data-start=""853""><strong data-end=""872"" data-start=""853"">Cultural Notes:</strong></p>
<ul data-end=""1210"" data-start=""873"">
<li data-end=""974"" data-start=""873"">
<p data-end=""974"" data-start=""875"">The <strong data-end=""895"" data-start=""879"">lotus flower</strong> symbolizes purity, rebirth, and spiritual enlightenment in Eastern traditions.</p>
</li>
<li data-end=""1078"" data-start=""975"">
<p data-end=""1078"" data-start=""977""><strong data-end=""991"" data-start=""977"">Three cups</strong> represent the traditional offering of tea, wine, or water for the divine or ancestors.</p>
</li>
<li data-end=""1210"" data-start=""1079"">
<p data-end=""1210"" data-start=""1081"">This type of glazed ceramic originated during the <strong data-end=""1147"" data-start=""1131"">Tang Dynasty</strong>, known for its vibrant aesthetics and religious craftsmanship.</p>
</li>
</ul>
<hr data-end=""1215"" data-start=""1212"">
<p data-is-only-node="""" data-is-last-node="""" data-end=""1295"" data-start=""1217""> </p>",ECO Box,Religious & Ceremonial > Religious Items,Religious Item,"religious, 祭祀",true,Title,Default Title,,,,,,,,"",0.0,shopify,5,deny,manual,10.00,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/3-cup-set-offering-table-yellow-tang-tri-color-glazed-ceramics-3942439.png?v=1752369471,1,3 - Cup Set Offering Table (Yellow) – Tang Tri - Color Glazed Ceramics - ECO Box,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
3-cup-set-offering-table-yellow-tang-tri-color-glazed-ceramics,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/3-cup-set-offering-table-yellow-tang-tri-color-glazed-ceramics-8061334.png?v=1752369471,2,3 - Cup Set Offering Table (Yellow) – Tang Tri - Color Glazed Ceramics - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu-joss-paper,Nữ Ancestor Joss Paper – Traditional Vietnamese Female Spirit Offering Sheet,"<p data-start=""271"" data-end=""639"">Honor female ancestors and female spirits with this traditional <strong data-start=""335"" data-end=""356"">Nữ (女) joss paper</strong>, widely used in <strong data-start=""373"" data-end=""417"">Vietnamese and Chinese ancestral rituals</strong>. Printed in vibrant red with the symbolic image of a noble Vietnamese woman in traditional attire, this offering paper is meant to represent respect, remembrance, and blessings for the <strong data-start=""603"" data-end=""621"">female lineage</strong> in the afterlife.</p>
<p data-start=""641"" data-end=""808"">These papers are typically <strong data-start=""668"" data-end=""734"">burned during ancestral worship, funerals, or spirit festivals</strong> to deliver symbolic money and items to loved ones in the spiritual realm.</p>
<h4 data-start=""810"" data-end=""826"">✅ Features:</h4>
<ul data-start=""827"" data-end=""1167"">
<li data-start=""827"" data-end=""892"">
<p data-start=""829"" data-end=""892""><strong data-start=""829"" data-end=""839"">Design</strong>: Traditional red joss paper with female (nữ) imagery</p>
</li>
<li data-start=""893"" data-end=""957"">
<p data-start=""895"" data-end=""957""><strong data-start=""895"" data-end=""907"">Use Case</strong>: Spirit offerings for female ancestors or deities</p>
</li>
<li data-start=""958"" data-end=""1034"">
<p data-start=""960"" data-end=""1034""><strong data-start=""960"" data-end=""973"">Symbolism</strong>: Respect, filial piety, blessings for women in the afterlife</p>
</li>
<li data-start=""1035"" data-end=""1105"">
<p data-start=""1037"" data-end=""1105""><strong data-start=""1037"" data-end=""1053"">Cultural Use</strong>: Common in Vietnamese, Taoist, and Buddhist rituals</p>
</li>
<li data-start=""1106"" data-end=""1167"">
<p data-start=""1108"" data-end=""1167""><strong data-start=""1108"" data-end=""1120"">Material</strong>: Printed ritual paper, bundled for convenience</p>
</li>
</ul>
<p data-start=""1169"" data-end=""1346"">Use it during <strong data-start=""1183"" data-end=""1273"">Tết Trung Nguyên (Ghost Festival), Vu Lan (Ullambana), or household ancestor offerings</strong> to express reverence and continue the spiritual bond across generations.</p>",ECO Box,Religious & Ceremonial > Religious Items,Religious Item,"hades, Joss paper, religious, 祭祀",true,Title,Default Title,,,,,,,,"",0.0,shopify,10,deny,manual,2.00,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/nu-ancestor-joss-paper-traditional-vietnamese-female-spirit-offering-sheet-2593952.png?v=1752369466,1,Nữ Ancestor Joss Paper – Traditional Vietnamese Female Spirit Offering Sheet - ECO Box,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
nam-joss-paper,Nam Ancestor Joss Paper – Traditional Vietnamese Male Spirit Offering Sheet,"<p data-start=""263"" data-end=""583"">This <strong data-start=""268"" data-end=""290"">Nam (男) Joss Paper</strong> is a traditional ritual item used in <strong data-start=""328"" data-end=""374"">Vietnamese and Chinese ancestral offerings</strong>, symbolizing respect and remembrance for male ancestors and male spirits. Printed in red with a richly dressed male figure, it reflects the cultural practice of sending symbolic offerings to the spirit world.</p>
<p data-start=""585"" data-end=""809"">Whether used during <strong data-start=""605"" data-end=""696"">funerals, Ghost Festival (Tết Trung Nguyên), Vu Lan (Ullambana), or daily altar rituals</strong>, this paper offering represents <strong data-start=""729"" data-end=""785"">filial piety, continuity, and the wish for blessings</strong> from passed loved ones.</p>
<h4 data-start=""811"" data-end=""827"">✅ Features:</h4>
<ul data-start=""828"" data-end=""1149"">
<li data-start=""828"" data-end=""893"">
<p data-start=""830"" data-end=""893""><strong data-start=""830"" data-end=""840"">Design</strong>: Red joss paper featuring male ancestor illustration</p>
</li>
<li data-start=""894"" data-end=""953"">
<p data-start=""896"" data-end=""953""><strong data-start=""896"" data-end=""905"">Label</strong>: “Nam 男” (male) – for offerings to male spirits</p>
</li>
<li data-start=""954"" data-end=""1015"">
<p data-start=""956"" data-end=""1015""><strong data-start=""956"" data-end=""968"">Use Case</strong>: Funerals, ancestral worship, spirit blessings</p>
</li>
<li data-start=""1016"" data-end=""1084"">
<p data-start=""1018"" data-end=""1084""><strong data-start=""1018"" data-end=""1031"">Tradition</strong>: Common in Vietnamese Taoist and Buddhist ceremonies</p>
</li>
<li data-start=""1085"" data-end=""1149"">
<p data-start=""1087"" data-end=""1149""><strong data-start=""1087"" data-end=""1099"">Material</strong>: Ritual printed paper, bundled for ceremonial use</p>
</li>
</ul>
<p data-start=""1151"" data-end=""1253"">Often paired with <strong data-start=""1169"" data-end=""1195"">Nữ (female) joss paper</strong> for balanced offerings to both male and female ancestors.</p>",ECO Box,Religious & Ceremonial > Religious Items,Religious Item,"hades, Joss paper, religious, 祭祀",true,Title,Default Title,,,,,,,,"",0.0,shopify,10,deny,manual,1.00,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/nam-ancestor-joss-paper-traditional-vietnamese-male-spirit-offering-sheet-9425677.png?v=1755126447,1,Nam Ancestor Joss Paper – Traditional Vietnamese Male Spirit Offering Sheet - OMECA wholesale LTD.,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
11-5-10-5-golden-pray-joss-paper,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities,"<p data-start=""323"" data-end=""616"">Offer blessings, gratitude, and prayers with this <strong data-start=""373"" data-end=""405"">50-pack of Golden Joss Paper</strong>, featuring richly detailed illustrations of <strong data-start=""450"" data-end=""469"">Gods</strong> and other divine figures. Each sheet is crafted with vibrant colors and embossed gold foil, symbolizing reverence and prosperity in the afterlife.</p>
<p data-start=""618"" data-end=""873"">These <strong data-start=""624"" data-end=""669"">traditional 11.5” x 10.5” paper offerings</strong> are commonly used in <strong data-start=""691"" data-end=""725"">Taoist and Buddhist ceremonies</strong>, including <strong data-start=""737"" data-end=""872"">ancestor worship, temple offerings, Ghost Festival (中元节), Qingming Festival, and spiritual blessings for health, peace, and fortune</strong>.</p>
<p data-start=""875"" data-end=""1046"">This bundle includes <strong data-start=""896"" data-end=""919"">varied deity images</strong>, allowing you to tailor offerings based on intent—whether seeking protection, expressing filial piety, or honoring the divine.</p>
<h4 data-start=""1048"" data-end=""1064"">✅ Features:</h4>
<ul data-start=""1065"" data-end=""1438"">
<li data-start=""1065"" data-end=""1102"">
<p data-start=""1067"" data-end=""1102""><strong data-start=""1067"" data-end=""1075"">Size</strong>: 11.5 inches x 10.5 inches</p>
</li>
<li data-start=""1103"" data-end=""1137"">
<p data-start=""1105"" data-end=""1137""><strong data-start=""1105"" data-end=""1117"">Quantity</strong>: 50 sheets per pack</p>
</li>
<li data-start=""1138"" data-end=""1211"">
<p data-start=""1140"" data-end=""1211""><strong data-start=""1140"" data-end=""1151"">Designs</strong>: Multiple variants (e.g., Guan Yin, Buddha, gods of wealth)</p>
</li>
<li data-start=""1212"" data-end=""1277"">
<p data-start=""1214"" data-end=""1277""><strong data-start=""1214"" data-end=""1226"">Material</strong>: Lightweight ritual paper with foil embellishments</p>
</li>
<li data-start=""1278"" data-end=""1362"">
<p data-start=""1280"" data-end=""1362""><strong data-start=""1280"" data-end=""1292"">Use Case</strong>: Ancestor offerings, prayer ceremonies, spirit festivals, home altars</p>
</li>
<li data-start=""1363"" data-end=""1438"">
<p data-start=""1365"" data-end=""1438""><strong data-start=""1365"" data-end=""1378"">Symbolism</strong>: Spiritual devotion, guidance, protection, and good fortune</p>
</li>
</ul>
<p data-start=""1440"" data-end=""1530"">Bring light, peace, and spiritual prosperity to your family with this sacred offering set.</p>",ECO Box,Religious & Ceremonial > Religious Items,"","hades, Joss paper, religious, 祭祀",true,variants,Golden Guan Yin(God of Mercy),,,,,,,,"",0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-6048834.png?v=1752369474,1,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-6048834.png?v=1752369474,kg,,,active
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Flourishing Wealth,,,,,,,,"",0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-7762917.png?v=1752369474,2,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-7762917.png?v=1752369474,kg,,,
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Longevity,,,,,,,,"",0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-3336813.png?v=1752369474,3,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-3336813.png?v=1752369474,kg,,,
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Luck,,,,,,,,"",0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-5109809.png?v=1752369474,4,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-5109809.png?v=1752369474,kg,,,
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Attract Wealth,,,,,,,,"",0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-6171529.png?v=1752369473,5,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-6171529.png?v=1752369473,kg,,,
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Peaceful,,,,,,,,"",0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-5269655.png?v=1752369475,6,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-5269655.png?v=1752369475,kg,,,
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Business,,,,,,,,,0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-8816579.png?v=1752369473,7,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-6244307.png?v=1752369474,kg,,,
11-5-10-5-golden-pray-joss-paper,,,,,,,,,Golden Wealthy,,,,,,,,,0.0,shopify,10,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-6244307.png?v=1752369474,8,Golden Prayer Joss Paper – 50 Sheets (11.5” x 10.5”) Assorted Designs with Guan Yin & Deities - ECO Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/golden-prayer-joss-paper-50-sheets-115-x-105-assorted-designs-with-guan-yin-deities-8816579.png?v=1752369473,kg,,,
pp-portion-cup,Clear Plastic Portion Cups – Pack of 2500,"<p data-end=""545"" data-start=""242"">Perfect for sauces, condiments, dressings, and tastings, these <strong data-end=""335"" data-start=""305"">Clear Plastic Portion Cups</strong> offer the ideal solution for portion control and food service presentation. Made from durable, food-safe plastic, they’re <strong data-end=""470"" data-start=""458"">BPA-free</strong>, <strong data-end=""491"" data-start=""472"">crack-resistant</strong>, and compatible with standard lids (sold separately).</p>
<p data-end=""686"" data-start=""547"">Widely used in restaurants, food trucks, catering services, and delis, these cups are a must-have for efficient and hygienic food handling.</p>
<hr data-end=""691"" data-start=""688"">
<h3 data-end=""716"" data-start=""693"">✅ <strong data-end=""716"" data-start=""699"">Key Features:</strong>
</h3>
<ul data-end=""1149"" data-start=""718"">
<li data-end=""808"" data-start=""770"">
<p data-end=""808"" data-start=""772""><strong data-end=""784"" data-start=""772"">Quantity</strong>: 2500 cups per carton</p>
</li>
<li data-end=""862"" data-start=""809"">
<p data-end=""862"" data-start=""811""><strong data-end=""823"" data-start=""811"">Material</strong>: Clear Polypropylene (PP) – BPA-free</p>
</li>
<li data-end=""943"" data-start=""863"">
<p data-end=""943"" data-start=""865""><strong data-end=""877"" data-start=""865"">Use Case</strong>: Ideal for sauces, dips, condiments, samples, jelly shots, etc.</p>
</li>
<li data-end=""966"" data-start=""944"">
<p data-end=""966"" data-start=""946""><strong data-end=""964"" data-start=""946"">Microwave Safe</strong></p>
</li>
<li data-end=""987"" data-start=""967"">
<p data-end=""987"" data-start=""969""><strong data-end=""985"" data-start=""969"">Freezer Safe</strong></p>
</li>
<li data-end=""1030"" data-start=""988"">
<p data-end=""1030"" data-start=""990""><strong data-end=""1028"" data-start=""990"">Stackable for space-saving storage</strong></p>
</li>
<li data-end=""1094"" data-start=""1031"">
<p data-end=""1094"" data-start=""1033""><strong data-end=""1057"" data-start=""1033"">Crystal-clear finish</strong> for professional food presentation</p>
</li>
<li data-end=""1149"" data-start=""1095"">
<p data-end=""1149"" data-start=""1097""><strong data-end=""1147"" data-start=""1097"">Compatible with secure-fitting lids (optional)</strong></p>
</li>
</ul>
<hr data-end=""1154"" data-start=""1151"">
<p data-is-only-node="""" data-is-last-node="""" data-end=""1347"" data-start=""1156""> </p>",Imported,Business & Industrial > Food Service > Disposable Tableware > Disposable Cups,Cookware Accessory,"cup, lid, restaurant, takeout, 厨房用品, 杯子, 盖子",true,Size,0.75 OZ,,,,,,,,,0.0,shopify,10,deny,manual,22.94,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/clear-plastic-portion-cups-pack-of-2500-7598420.jpg?v=1755126448,1,Clear Plastic Portion Cups – Pack of 2500 - OMECA wholesale LTD.,false,,,8059,,,,,,,,,,,,,,,,,,clear,,,,,,,,,,,,,plastic,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/XT1ozPPClearSauceCupPortionCup_BaseOnly_-2500Pcs_34e71340-cba6-4dc2-b441-8a606b7de39d.webp?v=1758137208,kg,,,active
pp-portion-cup,,,,,,,,,1 OZ,,,,,,,,,0.0,shopify,10,deny,manual,20.63,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/clear-plastic-portion-cups-pack-of-2500-9572881.png?v=1755126448,2,Clear Plastic Portion Cups – Pack of 2500 - OMECA wholesale LTD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/XT1ozPPClearSauceCupPortionCup_BaseOnly_-2500Pcs.webp?v=1758137185,kg,,,
pp-portion-cup,,,,,,,,,1.5 OZ,,,,,,,,,0.0,shopify,10,deny,manual,29.40,,true,true,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/XT1ozPPClearSauceCupPortionCup_BaseOnly_-2500Pcs_34e71340-cba6-4dc2-b441-8a606b7de39d.webp?v=1758137208,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/1.5oz-3_01907afd-7366-4b46-98e2-07e69e3dd9fc.webp?v=1758137205,kg,,,
pp-portion-cup,,,,,,,,,2 OZ,,,,,,,,,0.0,shopify,0,deny,manual,33.64,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/XT1ozPPClearSauceCupPortionCup_BaseOnly_-2500Pcs.webp?v=1758137185,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/2oz-7_17f479df-545d-460c-89bb-36b8fa54add0.webp?v=1758137221,kg,,,
pp-portion-cup,,,,,,,,,2.5 OZ,,,,,,,,,0.0,shopify,0,deny,manual,34.95,,true,true,"",https://cdn.shopify.com/s/files/1/0634/2390/5840/files/1.5oz-3_01907afd-7366-4b46-98e2-07e69e3dd9fc.webp?v=1758137205,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0634/2390/5840/files/2oz-7_372f9473-20f5-4606-ba89-215baf808bf6.webp?v=1758137256,kg,,,
